超聪明的食人龙和大白鲨,1、一群食人龙盘旋在郊区上空。   为去城市吃城里人还是去农村吃乡下人而争论不休。   最后头龙决定去农村，理由是：城里人异味(化妆品)
"蛇年话蛇,蛇的自我介绍",俺叫蛇，小我“小龙”，俺的家族很大，兄弟姐妹也很多，遍布世界各地。俺的涌现出不少动物界的蛟蛟者，真可谓蛇才辈出。   1、眼镜蛇是家
乌龟、白兔和苍鹰等冷幽默,1、乌龟抬头仰望着天空中翱翔的苍鹰，羡慕地大发感慨:“亲爱的上帝，请赐予我一对苍鹰的翅膀！”   话音刚落，只听两声枪响，苍鹰的双翅
"搞笑冻人,没节操的动物和玫瑰花",1、玫瑰花妹妹闷闷不乐的揪着自己的花瓣，“在一起，不在一起，在一起。。。”   朋友问她怎么了？   她捧着脸嘟着嘴说：“我好喜欢昙
幽默讽刺的动物寓言,1、饥猫与饿虎相遇，虎问猫曰：“现今鼠类很多，猫贤弟你一向以鼠为食，怎饿得如此惨不忍睹？难道世上无鼠了吗？”   饥猫叹曰：“鼠辈倒
爆笑逗人的动物,1、袋鼠对猴子说：我可以把手机放进袋子里，而你却只能挂在屁股上。   猴子回答：“其实我习惯挂在脖子上！屁股还有其他用途呢？”   2
耐人寻味的动物幽默对话。,1、钩对鱼说：你们为什么总是在吞食喷香的饵料之后才来诅咒我的阴谋和野心呢？   鱼对钩说：唉，不到把你吞进肚子里去的时候，我又怎么知
十二生肖个性为爱表白,1、龙：别怪我成天云山雾罩，见首不见尾，因为我的信条是——距离产生美。   2、兔：狡兔有三窟，亲密爱人，俺的心永远是不愿让你走出半
狗、狼与人的经典笑话。,1、A: 我想训我的狗，让它想吃东西时就叫。   B：这应该是很容易的事嘛！   A：我已经教了它很长时间了。   B：怎么样，它会叫了吗？
动物告诉我们的一些生活常识,1、孔雀告诉我们：“人靠衣装，马靠鞍！”   2、蝴蝶告诉我们：“女大十八变，越变越好看！”   3、龙告诉我们：不要迷恋哥，哥只是一个
经典动物笑话5则,1、老虎和狐狸一起进入餐厅，狐狸:一碗牛肉面。侍者转向老虎:您呢？狐狸插嘴道:不用招呼他，要是他饿了，我哪有胆量跟他走在一起！   2、
动物房奴们的烦恼。,1、蚕蛹：做个有房户真好，从此不再“雁照门”。   2、袋鼠：人要有无私的精神，我的房子，尽管产权归我，但使用权永远都是孩子们的。
凶残恶搞动物的爆笑,1、一头猪去韩国整容，按照意愿它被整成人头。   可是顶着人头回到家里后，猪妈妈不认它了，它很伤心，于是就四处挑衅:“你们来揍我啊，
动物冷幽默,1、猫和猪是好朋友。一天猫掉进洞里，猪拿来了绳子，猫叫猪把绳子扔下来，结果它整捆扔了下去，猫很郁闷的说：“这样扔下来，怎么拉我上去
"兔子看到这些,估计要自杀...",1、生性残忍，生个孩子起名叫兔宰子。   2、连乌龟都跑不过，还敢去报名参加越野比赛。   3、不吃窝边草，使住宅周围杂草从生，严重影响
蕴含丰富哲理的动物寓言,1、有一次，一只小老鼠发现农场主在她经常出没的地方安放了一只鼠夹，于是她就把这件事告诉了农场主家里养的母鸡、绵羊和奶牛。   但母鸡
很有搞笑天份的动物,1、“长颈好吗？”蚂蚁问长颈鹿。   长颈鹿回道：“不好！”   蚂蚁又问：“为什么？”   长颈鹿郁闷道：“经常摸不着头脑！”   2
动物写的微博很幽默。,1、鹩哥：天下没有免费的圈养！只要我天天不说鸟语说人话，就有吃有喝有巢住。   2、麻雀：凤凰是啥模样？让这种看不见的大鸟成为俺一生
有才:动物墓碑上的搞笑墓志铭,1、青蛙：贵为王子，因被贬为蛙，落井中，期公主而不遇，卒为蛙而终，时人常叹息之。   2、白马：系出名门，其先世知名者众，周穆王时有
搞笑个性的动物车贴,1、乌贼：小心我‘黑’你。   2、萤火虫：自带照明设备，走哪儿都是星光大道。   3、猫头鹰：睁一眼闭一眼，其实我是在打转向灯。   4
冷死人的动物，小心雷到你,1、小狗生病，请蜜蜂医生看病。蜜蜂忙了半天，摇头说：“我的针灸治疗效果不显著，你还是去找萤火虫大夫进行电疗试试吧。”   2、一个炎
好冷好幽默的小动物,1、“郎，你是我最欣赏的艺术家，只有你才能让我感到生命的圆满。”   “翔，我佩服你的坚韧与不屈，不忍再看你受到世人的冷落。”
动物王国搞笑事有点多,1、灰太狼在家边做家务，边唱了起来：“狼爱上羊呀，爱得疯狂”。话音刚落，平顶锅就落脑袋上了。。。   2、“长颈鹿的脖子为什么那么长
幽默动物的年终考评,获得差评的动物有：   1、鸵鸟：一年时间依旧没有改掉做事顾头不顾尾的坏习惯，工作常出差错。   2、野兔：不安心本职工作，醉心于房产
动物的幽默爱情微语。,1、萤火虫：我上了一次《非诚勿扰》，女嘉宾们纷纷灭灯，最后发现还剩下一盏灯，仔细一看，原来是自带的照明灯。   2、螳螂：作为一名刀
"哈哈,动物来到了大饭店!",1、袋鼠：节约粮食从我做起，吃不了我也不浪费，我兜着走。   2、蚂蟥：服务生，麻烦给我来一杯可以吸的果冻。   3、蚊子：我也来杯可以
老虎、猴子和壁虎等冷幽默,1、老虎下山，被马踢了一脚，虎怒追马，追了半天马不见了，老虎正生气，一头驴跑来。   老虎将其扑倒，指着驴的白嘴说：“小样儿，戴口罩
幽默动物:蜘蛛、老马和大象,1、有一只蜘蛛在树上织网，一不小心从树上掉了下来。你知道它掉下来时只剩下几条腿？   6条，因为它掉下来时2只手捂着胸口，说：“哎呀妈
青蛙、蚊子蜜蜂等动物小笑话,1、青蛙提着瓶二锅头到乌龟家拜求高寿秘诀。   乌龟吹了口水烟袋。不紧不慢地说：“其实呢，也挺简单。无论发生什么事情，先把头缩进去再
冷若冰霜的搞笑小动物,1、小白兔看到一只蜗牛在地上缓慢地爬行，于是问道：“蜗牛，蜗牛，你为什么爬得这么慢呀？”   蜗牛抬头道：“你看看我背上背的是什么？
动物生存本领给人类的启示,1、变色龙说：为能苟且偷生，哪怕失去自己的本色。   2、乌贼说：不黑，就会被人吃掉。   3、蚯蚓说：钻营，离不开一片污泥浊水。   4
黄狗和黑狗的友谊问题,黄狗和黑狗躺在厨房外的墙脚边晒太阳。它们已经吃饱了，于是闲谈起了友谊问题。   黄狗：“我们两个白天黑夜都在一块，简直没有一天不打
幽默搞笑的动物。,1、一天母鸡飞上了屋顶，主人气气愤的说“你下来，再不下来我把这里的公鸡全部宰了，叫你生不如死。”   母鸡大笑说“哈哈，终于可以去找
"狼爱上羊,那是经过深思熟虑的",1、狼的生存环境恶化，肉源日益枯竭，跟羊通婚生的后代有肉食肉，无肉可以食草。   2、狼家族长期近亲通婚，种群已严重退化，爱上羊为的
搞笑动物调侃演讲,1、鹦鹉：俺每次演讲虽然很短，但却很吸引人，俺是动物界第一个能用鸟语和汉语演讲的动物，俺是名符其实的双语演讲家。   2、公鸡：俺演
"动物是朋友,更是咱笑友",1、一只兔子来到咖啡馆要了一个甜面包和一杯咖啡。它把面包和咖啡放到桌上就去洗手了。等它回来时，咖啡不见了。   “谁喝了我的咖啡？”
搞笑的狮子、老鼠和母鸡,1、马戏团老板从动物园买了一只狮子，打算训练好后参加马戏演出。可这狮子怎么也钻不好铁圈。   老板威胁狮子道：“你如果再练不好，我就
爆冷动物逗你笑声不断,1、小灰兔和小白兔帮老山羊收白菜，收完了，老山羊把一车白菜送给了它们。小灰兔高兴地说谢谢。   小白兔却说：我不要白菜，你给我一些种
动物的经典冷幽默,1、猫和狗在一起诉苦。   猫：昨天我给主人唱歌，他罚我两天不能吃饭。   狗：你唱什么歌?   猫：《长大后我就成了你》。   狗：那
"幽默小动物,现代寓言似的",1、老虎和鼹鼠同时对小白兔产生了感情，老虎每天守在小白兔家门口，不准任何动物亲近；鼹鼠却默默打了一条通往小白兔家的地道，每天早上悄
动物身上的经济学。,1、蝙蝠：“价格倒挂”懂不？我常搞。   2、乌龟：什么叫做不动产？我就是再典型的不动产，我总是趴在地上一动不动。   3、鱼：玩“波段
"爆冷动物,轻松逗笑你",1、动物婚姻介绍所安排花斑蝴蝶小姐和娥子先生见面，蝴蝶小姐当场拒绝了，她说：“我不喜欢抹粉的男人，特别浓妆的。”   娥子先生知道后
俏皮动物侃考试,1、屎壳螂：小手常摸农家肥，下笔有神爱谁谁。   2、长颈鹿：人高马大就是好，在那一坐像监考。   3、苍蝇：考试左顾又右盼，瞅谁都像无
幽默动物搞笑言语,1、猫头鹰：黑夜给了我明亮的眼睛，我要用它去寻找老鼠。   老鼠：祸从天降。   2、蚯蚓：世界上本没有路，钻研久了也就有了路。   3
狼真的会爱上羊,1、狼的房子坏了，和羊结婚后把羊杀死，可以享受“亡羊补牢”的政策优惠，免费修补房屋。   2、狼喜欢羊的温顺、乖巧、善良，单纯，对狼
森林交警和虎王的怪病。,1、森林里最近交通经常赌塞，便组建了一个交警队，黑猫就是其只的一员，一上路，可把它给忙坏了，看见兔子开车过来，它马上吹哨，训斥道：
狮子、山羊和老鼠的笑话,1、一天，雄狮遇见了孔雀姑娘：“你的美丽羽毛如果像我一样长在脖子上不更漂亮吗？”   孔雀姑娘：“不，不，您见过谁把裙子当围巾用吗？
足球场上的动物,1、屎壳郎：俺是世界级球星，脚下技术细腻，尤其善于个人盘带。   2、天鹅：知道俺这红色的脚掌是干什么用的吗？嘿嘿。这是红牌，敢犯规
动物的互相嘲笑和暗恋,1、孔雀不屑的看着企鹅：“头戴大黑帽，身穿燕尾服，你以为你是英国领导啊？”   企鹅大笑对恐雀说：“伸头露屁股，自以为很惹眼，你把自
搞笑昆虫的征婚启事,1、苍蝇：本雄蝇体格健壮，抗病能力极强，平生喜好飞行，目前已进入昆虫类特级飞行员的行列。   平素酷爱本职工作，不怕脏不怕累，始终保
幽默而又富有涵义的动物寓言,1、深夜，一群老鼠发现一块蛋糕，可是它们谁也不敢吃，因为大家都没有吃过，最后只是围着这块蛋糕转圈子。   一只吃过蛋糕的老鼠，来到这
幽默的动物结婚和相亲,1、驴和骡子结婚了，过了好几个月，驴对骡子道：“你是不是应该去医院看看啊？”   骡子问：“怎么啦？”   驴道：“我怀疑你有不孕不
好奇的小猫、兽王过生日和蝙蝠嫁女儿,"1、有一只好奇的小猫它遇见了一只小狗,问：你是狗吧?   狗说：是呀！   遇见了兔子，问：你是兔吧？   兔说：是呀！   遇见了老虎，"
富有哲理的动物寓言小故事。,1、鹰   一只鹰，总以为自己的爪子大、自己的爪子锋利，什么都能抓住。   人们都信鹰的话，因为人们曾经看见过鹰抓鸡，抓鱼，抓兔，抓
动物嘴里的的名言雷语,1、螃蟹：走自己的路，让别人说去吧。   3、乌鸦：言多必失。   4、蚯蚓：世界上本来没有路，钻营的久了也就有了路。   5、蛇：道路是
动物与人的小幽默,1、一天，两个邮递员在中午休息时相约去路边摊吃饭。刚坐下来不久，在他们座位的左前方爬来一只蜗牛，其中一个邮递员很生气地用脚把那只蜗
幽默动物说出了我们的心声,1、狗：我也想文质彬彬，也想口吐象牙，怎奈见了生人禀性难移：不会当个哑巴。   2、鲤鱼：直到遍体鳞伤，才幡然醒悟：龙门，是个美丽的
巨恶心的苍蝇、蚊子、屎壳郎,1、屎壳郎：最美味的屎，是九成干的干屎，松软可口，粪香扑鼻，越嚼越有味，令人神往！   苍蝇道：NO，稀屎最美味！稀屎多半是消化不良，
牛的逗人冷幽默,1、Pol.ice逮住了一头闯红灯的牛，连开罚单边斥责：“为什么不遵守交规，没看见红灯吗？”   牛：“我就是看到红灯才冲了过去的。”   2、
它们的搞笑恋爱,1、有一群蚂蚁在大树下行走，一只鸟停在树上休息，看见一个个小黑点在移动，心中一兴奋以为是黑米，便飞下树，一个劲的用嘴去啄蚂蚁。
